village_name,school,hospital,park,retail
李庄村委会,240,37,5,126
兴议村委会,904,100,32,463
五联村委会,286,76,28,346
西许村委会,505,105,34,419
霞江村委会,294,76,19,343
紫霞村委会,413,96,29,383
浙东村委会,414,89,29,375
甘露村委会,66,45,8,152
和顺村委会,105,48,12,131
靖东村委会,54,43,4,102
横蓬村委会,111,39,10,134
岩峰村委会,212,35,9,162
龙虎村委会,224,33,10,144
南翔村委会,103,33,9,137
蓬园村委会,107,36,10,113
白浪村委会,114,38,10,113
杏花村委会,129,36,12,127
新益村委会,106,31,9,121
灯塔村委会,117,28,7,132
建设村委会,107,29,6,105
同一村委会,111,31,6,107
蜀南村委会,67,22,3,76
向公村委会,66,24,4,75
向红村委会,57,17,2,55
闸北村委会,117,19,3,72
三联村委会,273,25,5,131
文伟村委会,178,19,3,102
新围村委会,116,16,3,66
围中村委会,210,43,13,256
新创村委会,40,9,0,32
江东村委会,3,1,0,2
黄山村委会,163,20,17,99
长安村委会,254,29,19,139
新华村委会,219,60,15,302
宁新村,178,51,13,283
宁牧村委会,185,56,15,297
新安村委会,69,10,7,34
顺坝村委会,64,7,3,60
盈二村委会,203,36,16,193
丰北村委会,14,7,9,11
利一村委会,458,61,23,369
利二村委会,537,84,33,397
二桥村委会,132,38,11,206
沿江村委会,85,47,8,240
元沙村委会,83,47,8,242
芝兰村委会,72,49,7,219
新塘头村委会,68,46,7,185
新盛村委会,329,66,18,302
盛乐村委会,181,52,12,284
盛中村委会,118,37,10,252
山末址村委会,86,42,8,279
同兴村委会,276,65,23,323
盛东村委会,79,37,12,209
长山头村委会,490,87,34,410
管村委会,24,9,4,33
大桥村委会,2,0,0,0
紫霞村委会,429,96,29,400
沈村委会,21,14,4,25
三头村委会,38,24,5,44
石马头村委会,13,7,1,8
墅上王村委会,67,26,4,75
通二村委会,61,24,5,84
苎东村委会,15,7,9,11
联三村委会,65,21,4,128
湘东村委会,67,18,5,118
湘南村委会,58,18,4,120
罗幕村委会,51,23,3,83
田丰村委会,41,21,2,75
孔湖村委会,65,23,1,132
金临湖村委会,91,32,3,158
联谊村委会,168,44,7,223
新林周村委会,74,44,7,238
衙前村委会,65,41,7,186
运西村委会,89,50,7,121
航民村委会,123,50,8,151
明朗村委会,114,44,8,150
大义村委会,94,37,8,183
长巷村委会,95,40,8,159
渔庄村委会,97,38,6,160
永联村委会,117,46,7,155
万安村委会,65,46,7,171
信源村委会,0,0,0,0
梅林村委会,59,42,2,122
八里桥村委会,32,36,4,81
世安桥村委会,37,29,2,84
官一村委会,43,29,5,82
前兴村委会,54,32,4,109
群力村委会,61,31,1,134
群益村委会,78,41,3,147
解放村委会,100,42,7,136
山北村委会,110,17,17,160
大池娄村委会,108,45,5,157
单木桥村委会,91,48,7,123
长联村委会,109,39,8,129
中沙村委会,82,41,7,116
张潭村委会,47,40,4,94
党山村委会,68,42,4,166
车路湾村委会,60,33,1,126
众力村委会,65,34,5,117
镇龙殿村委会,50,33,5,104
五六二村委会,34,25,5,68
民围村委会,41,25,6,92
久联村委会,50,27,6,89
东联村委会,42,26,4,70
德北村委会,67,46,7,96
新梅村委会,56,24,6,79
红界村委会,36,25,4,62
幸福村委会,28,32,6,59
勤联村委会,37,26,3,59
镇中村委会,89,41,7,116
周郡村委会,116,14,27,234
篁湾村委会,156,13,25,432
霞村村委会,137,15,24,431
三丫村委会,141,13,26,387
六坊村委会,135,16,25,375
龙溪村委会,60,9,4,140
龙榜村委会,111,13,8,210
杨四岭村民委员会,196,46,3,130
石头口村民委员会,8,1,0,0
顺中村委会,19,5,3,11
赵金村委会,20,2,0,16
南高庄村委会,179,31,18,135
尚庄村委会,173,29,10,118
崔家庄村委会,24,3,0,17
木连城村委会,20,4,0,27
屯头村委会,32,5,0,21
北高庄村委会,79,14,7,86
刘家佐村委会,20,4,0,21
刘寨村委会,13,3,0,39
营盘村委会,30,7,0,33
南白楼村委会,29,7,0,34
辛兴村委会,26,9,0,36
南沙口村委会,19,8,0,27
北沙口村委会,23,9,0,39
后刘市村委会,11,1,0,14
北刘佐村委会,8,2,0,11
林里村委会,12,2,0,12
西安香村委会,20,5,0,10
东安香村委会,21,5,0,11
笔尾村委会,240,35,23,149
魏家屯村委会,16,1,1,4
陆村村委会,16,1,0,15
齐官屯村村委会,16,1,0,15
赵祥屯村村委会,18,1,1,4
王许庄村委会,41,10,0,17
南山底村村委会,170,24,7,114
沈家村村委会,281,43,14,213
乌溪桥村村委会,492,66,31,311
南位村委会,571,35,10,344
方村委会,137,18,10,80
双龙村民委员会,5,1,0,1
梅家坞村委会,101,19,30,68
双桥社区,506,104,35,408
山联社区,300,27,16,184
华联村委会,279,26,16,189
板桥村委会,4,2,0,5
三阳村委会,44,9,5,61
茶庵村村民委员会,498,71,15,327
第六埠村委会,27,10,1,23
王村村委会,65,10,6,90
芦北口村委会,64,13,8,86
王家疃社区村民委员会,372,65,1,190
江龙村委会,12,11,1,8
宜南村委会,53,16,4,145
三都社区,74,13,1,70
后陈村委会,35,8,3,24
三江新村委会,222,43,17,163
暨南村委会,22,18,2,53
开元社区居委会,326,48,19,343
轻纺城社区居委会,336,48,19,351
箭路社区,187,29,11,352
黎明社区,377,48,27,323
柱山社区,90,21,8,274
路西社区,421,57,29,314
莼塘社区,93,20,9,262
杨家楼村委会,86,17,5,223
杭金七村委会,94,21,9,300
柱峰村委会,92,20,7,267
十二都村委会,21,4,1,17
湄池社区,43,9,4,76
杨梅桥社区,12,7,3,50
三江口村委会,586,63,59,271
斗门村委会,44,23,6,106
金家站村委会,18,7,2,62
金岭村委会,35,7,2,74
阮家埠村委会,20,12,3,10
直埠社区,13,5,0,23
紫草坞村委会,11,4,0,21
山下湖社区,26,14,5,22
西杨龙社区,25,11,4,11
新长乐村委会,23,13,6,24
赐绯庙村委会,18,9,4,13
楼家社区,29,11,3,43
小奈村委会,14,2,0,7
水湖村委会,278,44,8,139
德胜村委会,133,7,1,104
湖里村社区居委会,152,32,8,115
关口村委会,10,5,3,26
新村村委会,24,8,0,39
竹园村委会,40,12,0,54
宋口村委会,15,4,1,17
墩后村委会,34,4,0,31
里沙村委会,26,8,1,55
海前村委会,45,11,2,68
海后村委会,46,13,1,64
李巷村委会,27,11,2,57
大兴庄村委会,7,3,0,5
城里村委会,31,10,0,55
马厂村委会,17,9,3,22
九里居委会,17,9,3,22
骆家葑村委会,120,23,7,87
竞争村委会,307,66,19,324
洪洋村委会,458,92,31,432
张李村委会,144,22,3,109
永福村委会,309,70,21,312
火炬村委会,207,34,22,156
大岙里村委会,168,37,17,166
南山村委会,248,36,13,221
上倪村委会,224,47,23,242
徐洋村委会,314,57,21,300
下庄卢新村委会,217,51,20,250
施家村委会,168,42,14,200
玉露洋村委会,163,40,12,190
桥洋村委会,185,33,18,178
上蔡村委会,145,40,11,171
沧前新村委会,399,89,31,401
蒋僧桥村委会,177,42,11,209
长洋村委会,69,29,2,47
凤阳章村委会,129,35,6,153
中林村委会,419,62,75,247
郑际村委会,180,39,13,199
五丰村委会,90,25,2,88
联盟村委会,134,25,3,140
卷桥村委会,137,37,6,123
大浦村委会,144,46,6,119
霓岙村委会,104,32,7,125
上沈村委会,5,2,2,3
下盟村委会,85,25,2,81
下梁村委会,143,31,6,161
五联村委会,159,36,10,198
赛龙村委会,141,22,3,105
水缺头村委会,150,23,5,147
浦南村委会,159,31,6,190
北云门村民委员会,104,14,1,50
贾庄村民委员会,10,2,0,5
胡合营村委会,299,41,24,193
安古城村委会,213,25,19,105
东良马村委会,255,29,19,116
前程子村委会,107,22,5,83
北陈屯村委会,318,60,12,221
韩家场村委会,187,42,13,137
小金庄村委会,365,69,14,285
八里庄村委会,161,41,8,113
红庙村委会,176,27,4,95
大道社区居委会,471,42,19,375
凤山社区居民委员会,52,13,2,54
河口村村民委员会,0,0,0,0
江坊村委会,572,54,19,424
贵安村委会,20,4,5,11
河口村,21,3,0,6
新村社区居委会,217,51,21,134
苏家埭村委会,91,18,3,150
永安村委会,62,14,4,149
周圩村委会,132,23,3,137
十六里墩村委会,290,46,15,203
三庙村委会,151,35,8,232
孙家桥村委会,136,33,4,230
徐庄村委会,19,9,1,21
塘坊村委会,89,18,4,204
银洋河村委会,160,22,10,128
通海村委会,16,14,0,39
南兴村委会,15,10,0,33
培德村委会,22,13,0,54
川港社区居委会,65,11,1,137
姜灶社区居委会,42,13,0,141
志浩村委会,93,9,2,261
志南村委会,120,14,2,274
川北村委会,115,13,2,215
川南村委会,38,11,1,87
斜桥村委会,50,15,2,56
启江村委会,29,4,1,23
双桥村委会,68,12,1,229
三合口村委会,94,9,2,255
磨框镇村委会,91,7,2,234
义成村委会,55,11,2,176
姜川村委会,70,12,1,228
望海台村委会,73,10,1,206
上江村委会,24,7,3,35
西杨家庄村委会,12,6,0,16
长塘村委会,23,10,1,39
姚湾村委会,49,22,4,71
金槐村委会,102,22,20,103
古城营村委会,12,1,2,16
河阳村委会,322,90,12,234
西王村委会,31,10,4,33
百炉屯村委会,665,56,36,271
旷庙苏庄社区,176,27,7,152
张夏庄村民委员会,26,8,0,28
后葛营村民委员会,76,10,5,58
闫庄村民委员会,81,11,7,65
丁庙村民委员会,12,0,0,22
西樊庄村民委员会,247,35,2,165
苑梁庄社区,309,39,6,204
西代庄村民委员会,256,35,2,167
罗庄村民委员会,57,10,0,53
梁何庄村民委员会,26,8,0,26
大人村委会,16,1,0,13
后彭村委会,154,21,0,92
马乙店村委会,91,17,2,75
洪王村委会,89,17,2,73
王杨庄村委会,13,6,0,17
后辛庄村委会,10,3,0,20
北盐厂村委会,10,3,0,20
丁官屯村委会,25,9,0,25
玉张庄村委会,28,11,1,38
李樊庄村委会,21,7,0,18
陈庄村委会,17,2,0,18
田垓村委会,15,2,0,17
刁孟庄村委会,14,2,0,18
南赵楼村委会,15,2,0,17
陈楼村委会,164,44,1,134
唐庙村委会,29,5,0,34
胡庄村委会,217,29,1,138
伟庄村委会,15,5,0,20
沙岭村委会,150,21,0,86
曾楼村委会,144,21,0,92
鲍庄村委会,15,6,0,18
孔河涯村委会,6,4,0,9
田集村委会,16,7,0,28
下营村委会,3,0,0,2
白马村村委会,6,1,0,0
仁义村村委会,101,9,0,129
石桥村村委会,10,1,0,10
平安村村委会,74,5,0,120
方桥村村委会,162,16,2,273
赛驰村村委会,228,24,10,261
沙湾村村委会,48,4,0,153
雍渡村村委会,292,17,6,445
土地村村委会,357,22,13,498
林湾村村委会,382,40,6,516
爱国西村委会,621,72,3,438
沙墩村委会,26,3,0,21
尚庄社区村民委员会,24,3,0,19
薛庄社区村民委员会,9,0,6,13
靳庄村村民委员会,19,6,0,23
刘孟村村民委员会,20,4,0,10
三丁村村民委员会,19,8,0,15
潘付刘村村民委员会,22,4,0,17
东赵庄村委会,8,3,0,4
孙店村委会,203,57,3,148
孙庄村委会,4,2,0,0
三合村村委会,43,5,0,33
辛桥村委会,42,5,0,33
宁业村村委会,97,24,0,70
何桥村委会,42,5,0,34
刘桥村委会,43,5,0,35
葵堌堆村委会,14,3,0,26
红旗村委会,21,1,0,16
沈口村委会,149,21,0,92
张垓村委会,23,3,0,22
大陈庄村委会,113,35,4,131
冯胡同村委会,16,6,0,19
高屯村委会,10,3,0,5
舜城村委会,21,4,0,14
何庄村委会,21,3,0,19
刘大楼村委会,28,4,0,28
鲁楼村委会,17,7,0,10
西侯楼村委会,17,9,0,19
大周寺村委会,28,5,0,34
大陈楼村委会,14,6,0,22
古屯村委会,18,3,1,29
前董湖村委会,33,10,2,47
小垓村委会,138,21,7,62
西于庄村委会,17,3,1,29
冀庄村委会,14,4,0,17
连庄村委会,201,39,1,128
家斜李村委会,19,5,0,19
北街村委会,24,3,0,22
陈良村委会,10,3,0,10
左南村委会,155,21,0,93
方庙村委会,16,3,0,14
郭庄村委会,37,6,1,36
郝庄村委会,15,4,0,6
沙家垫村村委会,252,43,10,192
平塘村村委会,33,19,8,62
沙堰村村委会,41,21,5,54
龙兴村村委会,258,41,23,261
回龙村村委会,305,50,18,230
东雅村村委会,276,50,17,258
甲村村村委会,98,37,5,134
荷花桥村村委会,109,33,6,123
周韩村村委会,187,37,10,186
顾家村村委会,111,29,7,130
定桥村村委会,203,43,11,154
龙虎湾村,14,3,0,17
横街村委会,15,7,2,22
洋湖塘村委会,52,16,2,123
塘里村委会,14,4,4,18
大湖沿村委会,64,14,3,159
低田村委会,67,14,3,206
上柳家村委会,89,23,3,145
东石塘村委会,61,10,5,161
石牌村委会,11,0,0,6
凤凰村委会,10,0,0,6
四十铺村委会,7,0,0,11
南四十铺村委会,7,0,0,10
和平村委会,140,30,3,96
马渡村委会,19,5,1,28
高皇寨村委会,619,32,16,294
琉璃寺村委会,719,38,8,305
杲村村委会,593,29,8,257
龙潭村村委会,17,9,1,37
戴庄村村委会,198,26,22,221
安基村村委会,162,25,20,181
前王村村委会,134,27,6,213
九段村委会,20,7,0,27
前八段村委会,21,13,1,24
后八段村委会,22,13,1,24
马楼村委会,70,24,2,83
查桥村委会,129,23,16,166
廊下村委会,93,19,5,92
甘露居委会,32,18,4,47
光明村委会,53,15,7,78
泾新村委会,69,13,6,98
新明村委会,88,16,6,115
东湖塘居委会,57,10,6,91
黄土塘村委会,45,16,9,79
港东村委会,56,15,16,57
山联村委会,50,19,5,86
张缪舍村委会,87,25,11,120
勤新村委会,343,50,108,294
八里桥村民委员会,45,10,0,17
石佛寺村民委员会,65,13,4,42
李营村民委员会,80,17,4,53
贺庄村民委员会,67,14,4,43
老毕庄村民委员会,65,13,4,42
榆树庄村民委员会,5,1,0,5
罗营村民委员会,23,8,0,16
桥北村民委员会,46,14,0,21
桥东村民委员会,278,40,1,164
桥西村民委员会,12,4,0,0
向寨村民委员会,16,3,0,6
兴国寺村民委员会,85,17,4,52
葛村村委会,7,2,0,15
清水浦村委会,323,79,25,225
永旺村委会,296,68,15,249
光明村委会,21,8,4,24
长石村委会,121,40,43,129
壶井村委会,157,27,24,180
六林村委会,75,15,10,78
许家浜村委会,82,37,2,138
张辛店村委会,31,3,0,19
何家营村委会,240,21,16,161
简王井村委会,228,22,20,161
长里村委会,417,26,10,262
新民村委会,1356,214,47,1222
黄屋村委会,167,29,10,106
保家村委会,76,10,3,125
龙华村委会,216,19,11,263
蓝田新村村委会,28,5,2,70
鹿芝岭村委会,29,7,2,75
黄兴新村村委会,89,13,3,129
金凤村委会,207,17,3,226
后河村社区居委会,34,6,2,28
刘士华村委会,36,6,2,33
王买村委会,36,8,2,31
朝阳村委会,54,4,1,54
韩庄村委会,26,3,2,17
和尚杨村委会,26,3,2,17
双庙李村委会,25,3,2,17
老冀庄村委会,25,3,2,17
田庄村委会,7,1,0,3
大孟村委会,26,8,2,17
岗李村委会,78,5,2,45
尚庄村委会,8,1,0,6
申庄村委会,818,119,15,365
白氏坪村委会,4,2,0,7
津洋口村委会,35,6,3,29
大元村委会,161,29,15,124
山前村委会,169,29,15,142
横屿村委会,1157,164,79,833
昙石村委会,33,8,1,44
洽浦村委会,170,29,18,152
中溪村委会,124,9,6,130
江口村委会,119,10,2,160
后山村委会,129,10,5,148
高岐村委会,187,7,11,177
南前村委会,117,10,3,118
兰圃村委会,112,24,13,131
陈厝村委会,103,15,9,59
沙堤村委会,197,14,18,177
美岐村委会,243,23,20,270
岐安村委会,260,17,12,217
岐头村委会,127,16,7,73
中美村委会,236,18,19,220
浦口村委会,519,56,32,471
建平村委会,485,47,26,441
蔗洲村委会,210,13,21,179
马保村委会,217,10,17,201
关口村委会,169,28,15,140
港头村委会,160,20,14,113
光明村委会,32,5,13,17
榕西村委会,143,26,14,127
榕星村委会,73,17,11,31
新跃村委会,77,11,2,75
聚宝村委会,154,26,2,104
井家村委会,77,18,0,79
那味村委会,75,2,5,82
六驿村委会,253,16,6,205
桂林村委会,56,8,20,37
泗里村委会,150,9,4,91
官田村委会,269,20,4,114
东庄头村委会,47,4,0,28
彭村村委会,274,58,3,145
屯里村委会,30,3,1,24
西范村委会,29,3,1,24
贾庄村委会,16,0,0,1
崔村村委会,169,41,7,156
东河营村村委会,28,3,0,27
西河营村村委会,16,1,3,23
大步村村委会,15,5,2,26
北沙口村村委会,11,1,0,25
西留官村村委会,572,16,41,485
凤林美社区居委会,599,16,41,521
坑内村委会,1180,55,85,648
深青村委会,247,19,25,238
上塘村委会,220,21,9,270
双岭村委会,135,9,9,144
李林村委会,258,24,15,265
顶许村委会,257,19,16,254
三社村委会,4,0,1,0
陈井村委会,4,0,1,0
英村社区居委会,455,16,27,456
前进村委会,211,13,12,227
仑上村委会,4,0,1,0
崎沟村委会,363,21,24,427
东宅村委会,359,20,25,394
后垵村委会,227,15,16,290
大沙埂村委会,11,2,0,19
沙头村委会,202,18,6,87
小沙村委会,1,1,0,0
后港村委会,213,18,7,116
新村村委会,9,2,0,4
城四村委会,57,16,0,84
杨各庄村委会,9,5,0,43
高桥村委会,14,6,0,43
格达村委会,52,11,0,72
平口村委会,23,5,0,34
红星村委会,398,73,15,287
前进村委会,393,73,15,281
新华村委会,24,10,2,39
建国村委会,186,56,2,220
北楼村委会,4,3,0,10
幸福村委会,22,8,1,27
东升村委会,178,55,3,225
东方村委会,55,9,2,69
南楼村委会,4,3,0,3
崔庄子村委会,161,51,2,167
中口村委会,14,5,0,11
西董村委会,95,19,2,92
楼庄村委会,164,45,2,203
桃园村委会,115,25,2,137
樊李杨村委会,36,6,0,76
东寨上村委会,28,7,0,46
康仙庄村委会,224,64,3,165
西王庄村委会,16,3,0,37
王庄子村委会,19,7,0,38
王泊村委会,12,6,0,33
任庄子村委会,26,10,1,36
靳家堡村委会,11,6,0,20
黄庄子村委会,15,4,0,30
东段村委会,40,12,0,83
石家堡村委会,134,33,1,170
小桃元村委会,115,25,2,144
南柳村委会,61,6,6,45
牛百万村委会,76,21,1,115
董家堡村委会,94,19,2,91
何家堡村委会,46,11,0,98
张柳村委会,43,10,0,61
徐柳村委会,46,12,0,80
马家堡村委会,39,12,0,77
辛章六村委会,43,14,0,77
王维屯村委会,16,2,1,9
东姚庄村委会,11,6,0,14
沙埠村村委会,46,7,6,78
港头村村委会,48,7,7,71
石帆村村委会,10,4,0,9
天星村村民委员会,6,0,0,2
青山村委会,101,15,3,77
光明村委会,246,36,7,196
胜利村村委会,8,1,0,13
小黄庄村委会,23,5,0,26
潘庄子村委会,19,4,0,23
四党口中村委会,16,2,0,23
四党口后村委会,17,2,0,22
米各庄村委会,48,5,3,103
临河村委会,118,21,16,79
古城村委会,208,18,52,126
罗各庄村委会,230,20,43,134
董各庄村委会,1499,109,96,601
杜刘庄村委会,52,16,6,92
下西市村委会,21,12,4,31
西小营村委会,34,11,4,90
北郎中村委会,24,8,0,77
板桥村委会,86,18,7,79
大都村委会,247,15,38,292
莘村村委会,240,17,33,339
水口村委会,192,20,33,312
马龙村委会,185,16,36,285
上僚村委会,188,18,36,269
西滘村委会,239,14,33,257
高村村委会,4,0,1,3
桃村村委会,236,9,27,324
西海村委会,203,9,27,302
沙滘社区居委会,81,8,19,185
新隆村委会,198,23,37,407
葛岸村委会,258,27,41,445
良教村委会,307,36,29,430
上华村委会,298,33,40,490
小布村委会,11,1,2,30
荷村村委会,295,27,47,396
大墩村委会,286,25,49,404
小涌村委会,282,24,48,369
岳步村委会,205,20,30,334
良村村委会,82,13,23,250
劳村村委会,132,20,30,316
道教村委会,228,27,42,417
大罗村委会,178,25,40,414
路州村委会,252,21,42,405
大闸村委会,145,15,27,323
水藤村委会,106,15,32,344
沙边村委会,88,13,21,346
罗沙村委会,81,17,28,361
杨滘村委会,144,20,26,364
新华西村委会,224,16,27,403
旺岗村委会,209,21,30,340
仙塘村委会,186,14,17,386
沙富村委会,235,18,25,377
集北村委会,259,22,31,446
东海村委会,128,17,22,179
官田村委会,156,20,32,287
麦朗村委会,170,22,37,319
西庆村委会,202,23,36,376
万安村委会,204,20,30,366
南坑村委会,57,13,18,121
东头村委会,110,14,23,171
桑麻村委会,109,16,15,146
高赞村委会,164,15,19,157
龙潭村委会,50,11,7,87
逢简村委会,61,14,10,96
昌教村委会,72,8,12,86
麦村村委会,114,9,12,151
光华村委会,114,8,14,141
东村村委会,59,6,10,85
南华村委会,58,6,11,77
南浦村委会,88,13,18,204
沙浦村委会,100,14,16,100
霞中村委会,476,41,13,545
霞东村委会,128,7,11,70
霞西村委会,132,6,10,76
大澳村委会,80,3,3,54
下埭仔村委会,126,7,13,79
仙洲村委会,34,2,1,32
李厝村委会,151,7,14,92
沈厝村委会,156,7,12,97
上浮山村委会,73,4,6,45
南空城村委会,11,2,0,0
天河村委会,23,10,3,29
韩高庄村委会,9,3,0,13
王桃园村委会,16,0,1,9
金辛庄村委会,295,55,3,208
店子务村委会,32,12,0,56
张鲁寺村民委员会,17,5,1,26
张鲁集四村村民委员会,16,5,1,24
后张鲁沟西村民委员会,15,4,1,26
枣行村民委员会,1,0,1,0
白石村委会,12,1,3,21
陈家村委会,15,13,3,42
驸马庄村村委会,22,3,0,24
太平庄村村委会,15,4,0,27
南场村村委会,13,2,0,23
杨庄北村村委会,24,2,0,27
南宫井村村委会,14,3,0,18
东关村委会,10,4,1,19
龙奔村委会,14,5,3,35
南圈头村委会,80,48,5,134
季朗村委会,116,56,7,160
李果庄村委会,8,0,0,1
北蔡口村委会,49,17,3,60
东北街村委会,103,7,5,55
镇南村委会,299,22,19,432
中东西村委会,231,16,24,310
楼冲村委会,290,19,31,389
三富村委会,124,12,8,227
钱塘村委会,101,10,8,209
东溪村委会,50,5,0,106
新华村委会,2,0,0,1
双岙村委会,434,68,107,630
前京村委会,90,17,6,238
屿头村委会,330,48,34,577
前陈村委会,455,61,34,598
樟村村委会,59,14,10,33
石埠村委会,33,8,0,13
潮济村委会,50,12,5,39
上桥村委会,40,10,1,46
北铜冶村委会,60,12,1,62
冯家凉亭村委会,21,3,0,26
玉皇阁村委会,10,2,0,9
谭程村委会,1,0,0,0
走马岗村委会,8,4,1,13
王西村委会,283,44,16,256
双浦村委会,290,39,16,207
红三村委会,296,41,16,218
药山村委会,123,27,4,109
十里铺村委会,120,27,4,109
民建村委会,235,24,19,144
羽村村委会,121,27,4,113
新堂村委会,293,43,9,317
岙岸村委会,331,51,17,294
半洋洪村委会,304,55,16,220
大树下村委会,317,53,16,239
马鞍山村委会,213,30,6,213
黄土岭村委会,149,19,4,191
长塘村委会,259,41,15,257
浦西村委会,373,30,10,172
后庄村委会,251,42,14,249
净土岙村委会,64,8,2,64
泾岸村委会,193,34,8,180
新建村委会,193,37,6,204
塔山村委会,278,45,8,224
双丰村委会,154,22,16,167
七里村委会,272,50,8,226
前洋村委会,156,32,5,162
石柜岙村委会,85,28,1,58
仙浦喻村委会,217,43,8,168
东江河村委会,110,29,3,111
新来桥村委会,106,16,4,98
山下郎村委会,209,27,14,155
上辇村委会,130,20,5,102
胜利村委会,55,19,4,54
杏林村委会,69,20,4,61
瓦瓷窑村,70,18,5,50
断江村委会,138,22,3,110
河头村委会,65,24,4,68
繁荣村委会,71,25,8,76
左任新村委会,50,12,4,33
浦口村委会,33,7,0,21
唐山村,48,15,1,65
遇家村委会,1,1,0,1
北涧村委会,226,47,7,148
北巷村委会,287,58,7,186
南关村委会,273,60,7,167
大李家村委会,229,54,3,145
毡王村委会,143,35,1,113
南山村委会,13,6,3,22
宗村村民委员会,68,2,0,35
红旗村民委员会,751,56,13,312
浦口社区居委会,148,31,5,159
南秦村村委会,147,16,11,131
松溪弄村村委会,77,8,8,86
芳野村村委会,121,17,8,118
洪河村村委会,196,12,10,135
阳光村村委会,283,17,6,379
卫星村村委会,12,2,1,25
锦宅村委会,203,23,11,214
下埠社区,558,84,25,270
咸园社区,629,108,27,345
下垟郑社区,452,78,23,289
双桂里社区,459,72,18,257
新美洲村委会,532,89,22,255
涂厂村委会,447,75,21,214
新兰村委会,43,7,2,23
七河村委会,451,89,57,409
黄中村委会,448,88,28,420
章良村委会,100,40,12,93
东河村委会,545,88,18,272
黄库村委会,93,37,2,87
芦浦村委会,128,47,8,112
云岩村委会,81,44,7,70
南社村委会,496,46,10,556
内陇村委会,312,32,4,384
李厝村委会,272,29,4,350
蓬中村委会,223,23,4,306
龙头村委会,181,16,5,243
凤美村委会,174,15,9,197
华埠村委会,218,18,14,216
上头合村委会,199,13,17,280
西南村委会,836,38,28,745
郑宅村委会,53,9,3,29
刘宅村委会,98,19,2,167
度山村委会,1,0,0,0
青山村委会,364,57,25,209
龙华村委会,91,32,2,69
蓝田村委会,323,68,13,183
龚店村民委员会,11,1,2,10
水南村村民委员会,467,53,39,1296
石碣村村民委员会,366,48,33,1227
刘屋村村民委员会,287,42,29,1094
横滘村村民委员会,317,46,29,1211
四甲村村民委员会,251,45,19,1069
沙腰村村民委员会,203,31,13,817
梁家村村民委员会,194,33,17,707
桔洲村村民委员会,313,41,23,1076
单屋村村民委员会,314,36,21,924
涌口村村民委员会,417,46,28,1209
西南村村民委员会,465,45,28,1148
西湖村村民委员会,398,48,41,936
黄家山村村民委员会,407,31,24,771
上元村村民委员会,152,21,14,446
茶山村村民委员会,190,37,42,789
横江村村民委员会,190,37,42,796
卢边村村民委员会,206,32,26,889
增埗村村民委员会,271,33,27,930
南社村村民委员会,213,29,29,817
塘角村村民委员会,278,31,43,770
粟边村村民委员会,105,25,20,642
超朗村村民委员会,127,27,30,688
石排村村民委员会,120,23,16,252
下沙村村民委员会,138,22,16,743
庙边王村村民委员会,136,27,30,771
水贝村村民委员会,145,22,23,678
埔心村村民委员会,158,34,32,883
燕窝村村民委员会,352,40,37,847
深巷村村民委员会,36,3,7,136
旧围村村民委员会,123,15,10,486
东平村村民委员会,108,19,11,580
下截村村民委员会,125,15,12,525
东山村村民委员会,131,17,10,563
铁炉坑村村民委员会,129,16,13,487
企石村村民委员会,184,30,12,768
杨屋村村民委员会,53,10,14,298
霞朗村村民委员会,138,23,15,695
新南村村民委员会,167,25,15,794
石涌村村民委员会,213,41,28,838
隔坑村村民委员会,185,41,30,796
横沥村村民委员会,160,22,13,270
田头村村民委员会,284,54,29,948
田坑村村民委员会,245,45,29,781
六甲村村民委员会,196,28,22,737
水边村村民委员会,158,34,27,800
山厦村村民委员会,162,35,32,789
张坑村村民委员会,183,37,33,830
东江村村民委员会,88,15,5,356
山和村村民委员会,129,26,7,465
石水口村村民委员会,157,28,10,600
禾坑村村民委员会,216,38,18,770
大厚村村民委员会,59,5,11,246
谢岗村村民委员会,65,10,12,267
赵林村村民委员会,65,10,12,272
曹乐村村民委员会,80,12,13,399
东坑村村民委员会,359,57,32,1195
黄屋村村民委员会,319,58,32,1129
岗梓村村民委员会,470,61,32,1121
苏坑村村民委员会,437,61,32,1499
袁山贝村村民委员会,385,35,33,1171
还珠沥村村民委员会,364,41,25,1044
朗贝村村民委员会,406,55,28,1199
板石村村民委员会,427,57,27,1184
桥沥村村民委员会,164,19,14,687
卢屋村村民委员会,156,18,14,587
土塘村村民委员会,341,45,32,969
漱新村村民委员会,310,44,19,855
黄泥塘村村民委员会,271,44,24,849
元江元村村民委员会,368,52,24,921
横江厦村村民委员会,354,54,28,952
沙湖口村村民委员会,198,29,22,727
松柏塘村村民委员会,274,44,22,828
上坑村村民委员会,381,51,27,893
西溪村村民委员会,375,55,30,1284
凫山村村民委员会,404,58,33,1259
石步村村民委员会,165,36,13,826
良边村村民委员会,362,56,29,1280
富竹山村村民委员会,315,48,24,982
向西村村民委员会,395,39,51,1038
下岭贝村村民委员会,600,41,51,1110
竹园村村民委员会,693,45,59,1224
上屯村村民委员会,503,53,58,1037
石龙坑村村民委员会,373,48,35,1245
浮竹山村村民委员会,272,36,29,796
药勒村村民委员会,285,45,30,996
陈家埔村村民委员会,330,49,27,1114
小坑村村民委员会,282,40,29,791
长坑村村民委员会,323,42,53,809
高英村村民委员会,359,55,30,1402
